,track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year,mbtag_00s,mbtag_60s,mbtag_acid_rock,mbtag_adult_contemporary,mbtag_alternative_dance,mbtag_alternative_hip-hop,mbtag_argentina,mbtag_art_punk,mbtag_australia,mbtag_australian,mbtag_austrian,mbtag_baroque_pop,mbtag_belgian,mbtag_bhangra,mbtag_big_band,mbtag_bossa_nova,mbtag_brazilian,mbtag_california_punk,mbtag_canada,mbtag_celtic,mbtag_chanteur,mbtag_christian,mbtag_classic_hardcore_punk,mbtag_classic_punk,mbtag_classic_rock,mbtag_college_rock,mbtag_compositeur,mbtag_dance-pop,mbtag_dance-punk,mbtag_dancehall,mbtag_death_metal,mbtag_deathcore,mbtag_delta_blues,mbtag_desi,mbtag_downtempo,mbtag_drum_and_bass,mbtag_dub,mbtag_dubstep,mbtag_düsseldorf,mbtag_electric_blues,mbtag_electro,mbtag_electropop,mbtag_español,mbtag_eurovision,mbtag_experimental,mbtag_experimental_rock,mbtag_film_composer,mbtag_finland,mbtag_folk_metal,mbtag_folk_rock,mbtag_folk-rock,mbtag_france,mbtag_francophone,mbtag_français,mbtag_funk,mbtag_funk_metal,mbtag_garage_rock,mbtag_glam_metal,mbtag_glam_rock,mbtag_gospel,mbtag_gothic_metal,mbtag_grunge,mbtag_guitarist,mbtag_hardcore,mbtag_heartland_rock,mbtag_idm,mbtag_indie,mbtag_indie_pop,mbtag_industrial,mbtag_industrial_metal,mbtag_industrial_rock,mbtag_instrumental,mbtag_irish,mbtag_irish_folk,mbtag_latvian,mbtag_lyricist,mbtag_manchester,mbtag_melodic_death_metal,mbtag_melodic_hardcore,mbtag_metalcore,mbtag_ndw,mbtag_neue_deutsche_welle,mbtag_new_age,mbtag_new_metal,mbtag_new_york,mbtag_nu_metal,mbtag_opera,mbtag_orchestral,mbtag_parlophone,mbtag_parolier,mbtag_pop_punk,mbtag_post-grunge,mbtag_post-hardcore,mbtag_post-punk_revival,mbtag_power_pop,mbtag_producer,mbtag_progressive_metal,mbtag_protopunk,mbtag_punjabi,mbtag_rapcore,mbtag_rapper,mbtag_rock_and_roll,mbtag_salsa,mbtag_san_francisco,mbtag_ska,mbtag_ska_punk,mbtag_sludge_metal,mbtag_southern_rock,mbtag_spanish,mbtag_swing,mbtag_synthpop,mbtag_thrash_metal,mbtag_trance,mbtag_turkish,mbtag_video_game,mbtag_warp,term_20th_century,term_30s,term_alternative_dance,term_arena_rock,term_banjo,term_bhangra,term_british_blues,term_british_invasion,term_british_punk_rock,term_cajun,term_caribbean,term_celtic_folk,term_chicago_soul,term_chinese_pop,term_christian_music,term_college_rock,term_country_folk,term_crunk,term_cuba,term_death_core,term_digital_hardcore,term_dream,term_drone,term_dutch,term_east_coast_blues,term_east_coast_hip_hop,term_eclectic,term_electric,term_euro-trance,term_exotica,term_extreme_metal,term_fiddle,term_francophone,term_fresh,term_funk_rock,term_gaita,term_ghetto_tech,term_gypsy_jazz,term_hardcore_hip_hop,term_harmonica,term_hong_kong,term_indian,term_industrial_rock,term_island_music,term_jam_band,term_jamaican,term_jazz_pop,term_louisiana,term_mandarin,term_massachusetts,term_math_rock,term_mediaeval,term_melodic_rock,term_mississippi,term_movie_score_composer,term_musica,term_new_jack_swing,term_new_jersey,term_noise_core,term_north_carolina,term_norway,term_old_school_rap,term_pagan_metal,term_pianist,term_piedmont_blues,term_pop_metal,term_psychedelic_chill,term_puerto_rico,term_punk_revival,term_quiet_storm,term_rock_argentina,term_san_francisco,term_san_francisco_bay_area,term_shock_rock,term_slide,term_sludge_metal,term_soukous,term_soul_blues,term_southern_rap,term_spanish_pop,term_street_punk,term_swamp_rock,term_swiss,term_symphony,term_taiwan,term_technical,term_traditional_folk,term_traditional_pop,term_twee_pop,term_uk,term_virtuoso,term_vocal_house,term_western,term_zouk
10,TRACCGB12903CD1B90,Sajana (Ft Faheem Mazhar),SOFFLLP12AB018ED52,The Lost Souls Bonus EP,ARFELOH1187B991F95,65b785d9-499f-48e6-9063-3a1fd1bd488d,Niraj Chag,262.5824,0.495819328959,0.34276521913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,TRBABDM12903CC1702,Eeshwar,SOQTQWP12AB0185390,Rafta Rafta,ARFELOH1187B991F95,65b785d9-499f-48e6-9063-3a1fd1bd488d,Niraj Chag,109.92281,0.495819328959,0.34276521913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,TRBFCVQ128F93240DC,The Carnival  feat. Japjit Kaur,SOASIDX12AB0185463,Revolution Rising: ethnotechno.com vol.1 presented by dimmSummer,ARFELOH1187B991F95,65b785d9-499f-48e6-9063-3a1fd1bd488d,Niraj Chag,293.40689,0.495819328959,0.34276521913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,TRACCXJ128F92E984B,Theresa,SOZSPTD12A8C143BFD,Distance,ARO0EUG1187B9AC250,668e5c58-903a-4aee-ba0d-9166a3bba4cc,Portable,362.60526,0.532850502341,0.302930470625,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,TRAWOQR128F426AE58,Don't Give Up,SOBEJLH12A8C13B743,Gridshift,ARO0EUG1187B9AC250,668e5c58-903a-4aee-ba0d-9166a3bba4cc,Portable,369.60608,0.532850502341,0.302930470625,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,TRACCEJ128F93257ED,Story Of An Artist (Don't Be Scared),SOHWWOM12AB0186627,Welcome to my World,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,311.53587,0.713322146547,0.473613189375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,TRAOYHS128F427EF8B,Desperate Man Blues,SOJBLIX12A8C1373C7,Continued Story / Hi_ How Are You?,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,219.76771,0.713322146547,0.473613189375,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,TRAZVEJ128F92EDA77,Rock Around The Christmas Tree,SOFIBPT12A6D4F65E1,Lost And Found,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,130.55955,0.713322146547,0.473613189375,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,TRAQELD128F4274F52,Come To Me Tonight,SOIPALY12A8C134921,Frankenstein Love,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,115.35628,0.713322146547,0.473613189375,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,TRAUCBH128F4275052,To Go Home,SOQBYJC12A8C1358D9,The What Of Whom,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,270.78485,0.713322146547,0.473613189375,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,TRAUIHC128F427EEF9,Oh No,SOFJQSW12A58A7DD3B,Retired Boxer,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,237.68771,0.713322146547,0.473613189375,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,TRAVOPU128F9360B7D,High Horse,SOLXJIL12AB01889FA,Is and Always Was,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,153.33832,0.713322146547,0.473613189375,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,TRBDBJY128F93257C3,Walking The Cow (Hi How Are You),SOIASWH12AB017F44C,Welcome to my World,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,214.49098,0.713322146547,0.473613189375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,TRBGBQC12903CD7B4F,The Story Of An Artist,SOBXTMM12AB018E916,The Late Great Daniel Johnston: Discovered Covered,AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,296.54159,0.713322146547,0.473613189375,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,TRACJJZ12903CCBCDA,No Survivors,SOMJNMD12AB0187F93,Maximum Speed,ARVUAJC1187B9908A5,dcaedaf8-b460-4966-8a05-1a080a6734fb,Speedball,212.21832,0.486679143166,0.362501433921,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,TRACJWY12903CB7DBF,Same Old Song,SOIRIWN12AB0183AE7,Original Album Classics,ARBQPXY1187B98D67B,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,194.37669,0.73239386307,0.496224348644,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,TRACTHF128F4295A22,Road Warrior's Lament,SORLIQE12AF72A3375,Broken Freedom Song: Live From San Francisco,ARBQPXY1187B98D67B,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,259.68281,0.73239386307,0.496224348644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TRADNRG128F4295A0E,Darby's Castle,SOBEQOL12A8C140489,Broken Freedom Song: Live From San Francisco,ARBQPXY1187B98D67B,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,232.64608,0.73239386307,0.496224348644,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,TRALTZZ12903CB7DD0,Killer Barracuda,SOHIEPQ12A58A770F6,Original Album Classics,ARBQPXY1187B98D67B,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,183.06567,0.732393706523,0.496224348644,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,TRAVKGE128F92E5944,Snakebit,SONLHUA12A8C14470A,To The Bone,ARBQPXY1187B98D67B,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,Kris Kristofferson,212.37506,0.73239386307,0.496224348644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,TRACJKR12903D02C75,I Got Stripes (Live),SOHHGUG12A6D4F4E77,The Legend,ARH861H1187B9B799E,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,112.95302,0.817256292502,0.735208877747,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,TRARFQY12903CA07B6,One More Ride (Digitally Remastered),SOENOQK12AB01864B9,Mi Collection - Volume 2,ARH861H1187B9B799E,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,120.99873,0.817256939293,0.735208877747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
